Timestamp,Elapsed_s,Temperature_C,Pressure_Pa,AirSpeed_mps,Lift_g,Drag_g,Density_kgm3,DynamicPressure_Pa,ReynoldsNumber,DynamicRange_mps,CL,CD,CLCD_Ratio
2026-04-26 14:00:51.415,10.394469,30.2,90636.0,-0.22,0.12,-0.2544637918,1.0408764442417622,0.025189209950650646,-1230.0036653805741,0.33,4.671833703024111,-9.906770989421254,-0.4715798627032799
2026-04-26 14:00:51.524,10.503643,30.2,90634.0,-0.22,-0.04,-0.256858015,1.0408534759632804,0.025188654118311383,-1229.9765237665272,0.33,-1.5573122651076248,-10.000203428767456,0.15572805855406147
2026-04-26 14:00:51.735,10.71514,30.2,90629.0,-0.11,-0.0,-0.2762364864,1.0407960552670756,0.006296816134365808,-614.9543348657049,0.33,-0.0,-43.02102017192528,0.0
2026-04-26 14:00:51.849,10.828449,30.2,90637.0,-0.11,0.16,-0.2836437034,1.040887928381003,0.006297371966705069,-615.0086180937989,0.33,24.91617151243125,-44.17071976459737,-0.5640879669885173
2026-04-26 14:00:51.959,10.939064,30.2,90635.0,-0.2,0.15,-0.2910509109,1.0408649601025213,0.02081729920205043,-1118.1728132486826,0.33,7.066226438514713,-13.710877610369137,-0.5153737520908751
2026-04-26 14:00:52.068,11.047829,30.2,90632.0,-0.11,0.06,-0.2859631061,1.0408305076847986,0.006297024571493031,-614.9746910762401,0.33,9.344079784343132,-44.53436797961633,-0.2098172761454699
2026-04-26 14:00:52.939,11.918411,30.2,90635.0,-0.11,0.06,-0.2899285793,1.0408649601025213,0.006297233008620254,-614.9950472867754,0.33,9.343770497209539,-45.15043509268694,-0.20694751840216394
2026-04-26 14:00:52.941,11.920432,30.2,90634.0,-0.32,0.07,-0.3124495029,1.0408534759632804,0.05329169796931996,-1789.0567618422212,0.33,1.2881284067833576,-5.749644005297558,-0.22403620217121492
2026-04-26 14:00:52.942,11.92203,30.2,90635.0,-0.23,-0.04,-0.3267401695,1.0408649601025213,0.02753087819471169,-1285.8987352359848,0.33,-1.4248219661781403,-11.63866426840922,0.12242143370743401
2026-04-26 14:00:52.944,11.923567,30.2,90638.0,-0.23,0.18,-0.3144696712,1.0408994125202442,0.02753178946116046,-1285.9412982216495,0.33,6.411486628902898,-11.20121162274606,-0.5723922415574427
2026-04-26 14:00:52.945,11.925117,30.2,90634.0,-0.11,0.12,-0.3191833257,1.0408534759632804,0.006297163529577846,-614.9882618832636,0.32,18.687747181291495,-49.70681079304517,-0.3759594889138659
2026-04-26 14:00:52.947,11.926661,30.2,90635.0,-0.11,-0.29,-0.3266653537,1.0408649601025213,0.006297233008620254,-614.9950472867754,0.32,-45.16155740317944,-50.871434906042985,0.8877586701965571
2026-04-26 14:00:53.051,12.030443,30.2,90634.0,-0.22,-0.13,-0.3298826217,1.0408534759632804,0.025188654118311383,-1229.9765237665272,0.32,-5.06126486159978,-12.843256320481716,0.3940795648163118
2026-04-26 14:00:53.159,12.138748,30.2,90635.0,-0.22,-0.13,-0.3369905471,1.0408649601025213,0.025188932034481016,-1229.9900945735508,0.32,-5.061209019321834,-13.11984304929784,0.38576749739340094
2026-04-26 14:00:53.368,12.348141,30.2,90633.0,-0.22,0.18,-0.341853857,1.0408419918240395,0.025188376202141757,-1229.9629529595038,0.32,7.007982514767688,-13.309476958121632,-0.5265407902067344
